	Age	Cell_Line	Treatment	StopReason	G1S_Age_1	G1S_Age_2	CloneID	TrackID	Generation	TP53
852	2.44791667e+00	T47D	etop	Apoptosis	2.56336406e-01	       NaN	5.40000000e+01	1.00000000e+00	0.00000000e+00	mut
853	2.41666667e+00	T47D	etop	Apoptosis	       NaN	       NaN	5.50000000e+01	1.00000000e+00	0.00000000e+00	mut
854	2.72916667e+00	T47D	etop	Apoptosis	8.81336406e-01	       NaN	5.60000000e+01	1.00000000e+00	0.00000000e+00	mut
855	1.95833333e+00	T47D	etop	Apoptosis	2.64976959e-01	       NaN	5.70000000e+01	1.00000000e+00	0.00000000e+00	mut
856	2.61458333e+00	T47D	etop	Apoptosis	1.37211982e+00	       NaN	5.80000000e+01	1.00000000e+00	0.00000000e+00	mut
857	2.68750000e+00	T47D	etop	Apoptosis	       NaN	       NaN	5.90000000e+01	1.00000000e+00	0.00000000e+00	mut
858	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	6.00000000e+01	1.00000000e+00	0.00000000e+00	mut
859	2.55208333e+00	T47D	etop	Apoptosis	2.79953917e-01	       NaN	6.10000000e+01	1.00000000e+00	0.00000000e+00	mut
860	2.96875000e+00	T47D	etop	Not complete	1.48963134e+00	       NaN	6.20000000e+01	1.00000000e+00	0.00000000e+00	mut
861	2.96875000e+00	T47D	etop	Not complete	1.50345622e+00	       NaN	6.30000000e+01	1.00000000e+00	0.00000000e+00	mut
862	2.96875000e+00	T47D	etop	Not complete	1.78686636e+00	       NaN	6.40000000e+01	1.00000000e+00	0.00000000e+00	mut
863	2.96875000e+00	T47D	etop	Not complete	1.80760369e+00	       NaN	6.50000000e+01	1.00000000e+00	0.00000000e+00	mut
864	2.44791667e+00	T47D	etop	Apoptosis	1.75403226e+00	       NaN	6.60000000e+01	1.00000000e+00	0.00000000e+00	mut
865	2.44791667e+00	T47D	etop	Apoptosis	1.74827189e+00	       NaN	6.70000000e+01	1.00000000e+00	0.00000000e+00	mut
866	3.75000000e-01	T47D	etop	Apoptosis	       NaN	       NaN	6.80000000e+01	1.00000000e+00	0.00000000e+00	mut
867	2.69791667e+00	T47D	etop	Apoptosis	5.21889401e-01	       NaN	6.90000000e+01	1.00000000e+00	0.00000000e+00	mut
868	2.36458333e+00	T47D	etop	Apoptosis	8.49654378e-01	       NaN	7.00000000e+01	1.00000000e+00	0.00000000e+00	mut
869	1.78125000e+00	T47D	etop	Apoptosis	5.73732719e-01	       NaN	7.10000000e+01	1.00000000e+00	0.00000000e+00	mut
870	1.04166667e+00	T47D	etop	Apoptosis	3.60829493e-01	       NaN	7.20000000e+01	1.00000000e+00	0.00000000e+00	mut
871	1.53125000e+00	T47D	etop	Apoptosis	       NaN	       NaN	7.30000000e+01	1.00000000e+00	0.00000000e+00	mut
872	2.96875000e+00	T47D	etop	Not complete	2.85829493e+00	       NaN	7.40000000e+01	1.00000000e+00	0.00000000e+00	mut
873	2.96875000e+00	T47D	etop	Not complete	1.52419355e+00	       NaN	7.50000000e+01	1.00000000e+00	0.00000000e+00	mut
874	2.96875000e+00	T47D	etop	Not complete	2.09792627e+00	       NaN	7.60000000e+01	1.00000000e+00	0.00000000e+00	mut
875	1.04166666e-02	T47D	etop	Division	       NaN	       NaN	7.70000000e+01	1.00000000e+00	0.00000000e+00	mut
876	7.39583333e-01	T47D	etop	Apoptosis	       NaN	       NaN	7.80000000e+01	1.00000000e+00	0.00000000e+00	mut
877	2.96875000e+00	T47D	etop	Not complete	       NaN	       NaN	7.90000000e+01	1.00000000e+00	0.00000000e+00	mut
878	2.96875000e+00	T47D	etop	Endomitosis	       NaN	       NaN	8.00000000e+01	1.00000000e+00	0.00000000e+00	mut
879	2.39583333e-01	T47D	etop	Lost cell	       NaN	       NaN	8.10000000e+01	1.00000000e+00	0.00000000e+00	mut
880	2.96875000e+00	T47D	etop	Not complete	1.27880184e-01	       NaN	8.20000000e+01	1.00000000e+00	0.00000000e+00	mut
881	2.09375000e+00	T47D	etop	Apoptosis	       NaN	       NaN	8.30000000e+01	1.00000000e+00	0.00000000e+00	mut
882	8.33333334e-02	T47D	nut	Division	       NaN	       NaN	1.00000000e+00	1.00000000e+00	0.00000000e+00	mut
883	2.40625000e+00	T47D	nut	Division	1.25129608e+00	       NaN	1.00000000e+00	2.00000000e+00	1.00000000e+00	mut
884	2.51041667e+00	T47D	nut	Division	1.34058180e+00	       NaN	1.00000000e+00	3.00000000e+00	1.00000000e+00	mut
885	1.91666667e+00	T47D	nut	Division	1.34331797e+00	       NaN	2.00000000e+00	1.00000000e+00	0.00000000e+00	mut
886	1.04166667e+00	T47D	nut	Not complete	       NaN	       NaN	2.00000000e+00	2.00000000e+00	1.00000000e+00	mut
887	1.04166667e+00	T47D	nut	Not complete	       NaN	       NaN	2.00000000e+00	3.00000000e+00	1.00000000e+00	mut
888	1.96875000e+00	T47D	nut	Division	1.50921659e+00	       NaN	3.00000000e+00	1.00000000e+00	0.00000000e+00	mut
889	9.89583333e-01	T47D	nut	Not complete	       NaN	       NaN	3.00000000e+00	2.00000000e+00	1.00000000e+00	mut
890	9.89583333e-01	T47D	nut	Not complete	       NaN	       NaN	3.00000000e+00	3.00000000e+00	1.00000000e+00	mut
891	3.95833333e-01	T47D	nut	Division	       NaN	       NaN	4.00000000e+00	1.00000000e+00	0.00000000e+00	mut
892	2.56250000e+00	T47D	nut	Not complete	1.95434908e+00	       NaN	4.00000000e+00	2.00000000e+00	1.00000000e+00	mut
893	2.56250000e+00	T47D	nut	Not complete	2.47278226e+00	       NaN	4.00000000e+00	3.00000000e+00	1.00000000e+00	mut
894	1.14583333e-01	T47D	nut	Division	1.50691245e-02	       NaN	5.00000000e+00	1.00000000e+00	0.00000000e+00	mut
895	1.44791667e+00	T47D	nut	Division	1.13398618e+00	       NaN	5.00000000e+00	2.00000000e+00	1.00000000e+00	mut
896	1.27083333e+00	T47D	nut	Division	9.68894009e-01	       NaN	5.00000000e+00	3.00000000e+00	1.00000000e+00	mut
897	1.56250000e+00	T47D	nut	Division	1.33271889e+00	       NaN	6.00000000e+00	1.00000000e+00	0.00000000e+00	mut
898	1.39583333e+00	T47D	nut	Not complete	1.26982527e+00	       NaN	6.00000000e+00	2.00000000e+00	1.00000000e+00	mut
899	1.39583333e+00	T47D	nut	Not complete	       NaN	       NaN	6.00000000e+00	3.00000000e+00	1.00000000e+00	mut
900	9.58333333e-01	T47D	nut	Apoptosis	       NaN	       NaN	7.00000000e+00	1.00000000e+00	0.00000000e+00	mut
901	1.50000000e+00	T47D	nut	Division	1.21140553e+00	       NaN	8.00000000e+00	1.00000000e+00	0.00000000e+00	mut
902	8.54166667e-01	T47D	nut	Lost cell	       NaN	       NaN	9.00000000e+00	1.00000000e+00	0.00000000e+00	mut
903	1.46875000e+00	T47D	nut	Division	9.00345622e-01	       NaN	1.00000000e+01	1.00000000e+00	0.00000000e+00	mut
904	1.48958333e+00	T47D	nut	Not complete	       NaN	       NaN	1.00000000e+01	2.00000000e+00	1.00000000e+00	mut
905	1.48958333e+00	T47D	nut	Not complete	       NaN	       NaN	1.00000000e+01	3.00000000e+00	1.00000000e+00	mut
906	1.19791667e+00	T47D	nut	Division	6.98156682e-01	       NaN	1.10000000e+01	1.00000000e+00	0.00000000e+00	mut
907	1.76041667e+00	T47D	nut	Not complete	1.66217358e+00	       NaN	1.10000000e+01	2.00000000e+00	1.00000000e+00	mut
908	1.76041667e+00	T47D	nut	Not complete	       NaN	       NaN	1.10000000e+01	3.00000000e+00	1.00000000e+00	mut
909	2.96875000e+00	T47D	nut	Not complete	       NaN	       NaN	1.20000000e+01	1.00000000e+00	0.00000000e+00	mut
910	4.16666667e-01	T47D	nut	Division	3.25057604e-01	       NaN	1.30000000e+01	1.00000000e+00	0.00000000e+00	mut
911	2.47916667e+00	T47D	nut	Division	2.32061252e+00	       NaN	1.30000000e+01	2.00000000e+00	1.00000000e+00	mut
912	2.54166667e+00	T47D	nut	Not complete	       NaN	       NaN	1.30000000e+01	3.00000000e+00	1.00000000e+00	mut
913	6.45833333e-01	T47D	nut	Division	2.55645161e-01	       NaN	1.40000000e+01	1.00000000e+00	0.00000000e+00	mut
914	2.18750000e+00	T47D	nut	Division	1.72451037e+00	       NaN	1.40000000e+01	2.00000000e+00	1.00000000e+00	mut
915	2.12500000e+00	T47D	nut	Division	1.51713710e+00	       NaN	1.40000000e+01	3.00000000e+00	1.00000000e+00	mut
916	5.20833333e-01	T47D	nut	Division	1.07142857e-01	       NaN	1.50000000e+01	1.00000000e+00	0.00000000e+00	mut
917	2.21875000e+00	T47D	nut	Division	1.49812788e+00	       NaN	1.50000000e+01	2.00000000e+00	1.00000000e+00	mut
918	2.12500000e+00	T47D	nut	Division	1.58453341e+00	       NaN	1.50000000e+01	3.00000000e+00	1.00000000e+00	mut
919	1.31250000e+00	T47D	nut	Division	2.95506912e-01	       NaN	1.60000000e+01	1.00000000e+00	0.00000000e+00	mut
920	1.64583333e+00	T47D	nut	Not complete	       NaN	       NaN	1.60000000e+01	2.00000000e+00	1.00000000e+00	mut
921	1.64583333e+00	T47D	nut	Not complete	1.03146121e+00	       NaN	1.60000000e+01	3.00000000e+00	1.00000000e+00	mut
922	1.83333333e+00	T47D	nut	Division	8.04147465e-01	       NaN	1.70000000e+01	1.00000000e+00	0.00000000e+00	mut
923	2.96875000e+00	T47D	nut	Endomitosis	       NaN	       NaN	1.80000000e+01	1.00000000e+00	0.00000000e+00	mut
924	1.94791667e+00	T47D	nut	Division	1.34331797e+00	       NaN	1.90000000e+01	1.00000000e+00	0.00000000e+00	mut
925	2.37500000e+00	T47D	nut	Division	1.78859447e+00	       NaN	2.00000000e+01	1.00000000e+00	0.00000000e+00	mut
926	5.83333333e-01	T47D	nut	Not complete	       NaN	       NaN	2.00000000e+01	2.00000000e+00	1.00000000e+00	mut
927	5.83333333e-01	T47D	nut	Not complete	       NaN	       NaN	2.00000000e+01	3.00000000e+00	1.00000000e+00	mut
928	1.04166667e+00	T47D	nut	Division	3.16589862e-01	       NaN	2.10000000e+01	1.00000000e+00	0.00000000e+00	mut
929	1.91666667e+00	T47D	nut	Not complete	1.53547427e+00	       NaN	2.10000000e+01	2.00000000e+00	1.00000000e+00	mut
930	1.91666667e+00	T47D	nut	Not complete	1.58155722e+00	       NaN	2.10000000e+01	3.00000000e+00	1.00000000e+00	mut
931	2.96875000e+00	T47D	nut	Not complete	       NaN	       NaN	2.20000000e+01	1.00000000e+00	0.00000000e+00	mut
932	2.96875000e+00	T47D	nut	Not complete	       NaN	       NaN	2.30000000e+01	1.00000000e+00	0.00000000e+00	mut
933	2.52083333e+00	T47D	nut	Division	1.44815668e+00	       NaN	2.40000000e+01	1.00000000e+00	0.00000000e+00	mut
934	4.37500000e-01	T47D	nut	Not complete	       NaN	       NaN	2.40000000e+01	2.00000000e+00	1.00000000e+00	mut
935	4.37500000e-01	T47D	nut	Not complete	       NaN	       NaN	2.40000000e+01	3.00000000e+00	1.00000000e+00	mut
936	2.28125000e+00	T47D	nut	Division	1.37384793e+00	       NaN	2.50000000e+01	1.00000000e+00	0.00000000e+00	mut
937	6.77083333e-01	T47D	nut	Not complete	       NaN	       NaN	2.50000000e+01	2.00000000e+00	1.00000000e+00	mut
938	6.77083333e-01	T47D	nut	Not complete	       NaN	       NaN	2.50000000e+01	3.00000000e+00	1.00000000e+00	mut
939	1.68750000e+00	T47D	nut	Division	7.76497696e-01	       NaN	2.60000000e+01	1.00000000e+00	0.00000000e+00	mut
940	1.27083333e+00	T47D	nut	Not complete	1.27270545e+00	       NaN	2.60000000e+01	2.00000000e+00	1.00000000e+00	mut
941	1.27083333e+00	T47D	nut	Not complete	       NaN	       NaN	2.60000000e+01	3.00000000e+00	1.00000000e+00	mut
942	1.89583333e+00	T47D	nut	Division	1.17741935e+00	       NaN	2.70000000e+01	1.00000000e+00	0.00000000e+00	mut
943	1.06250000e+00	T47D	nut	Not complete	       NaN	       NaN	2.70000000e+01	2.00000000e+00	1.00000000e+00	mut
944	1.06250000e+00	T47D	nut	Not complete	       NaN	       NaN	2.70000000e+01	3.00000000e+00	1.00000000e+00	mut
945	1.36458333e+00	T47D	nut	Division	1.15783410e-01	       NaN	2.80000000e+01	1.00000000e+00	0.00000000e+00	mut
946	1.59375000e+00	T47D	nut	Not complete	       NaN	       NaN	2.80000000e+01	2.00000000e+00	1.00000000e+00	mut
947	1.59375000e+00	T47D	nut	Not complete	       NaN	       NaN	2.80000000e+01	3.00000000e+00	1.00000000e+00	mut
948	5.52083333e-01	T47D	nut	Division	       NaN	       NaN	2.90000000e+01	1.00000000e+00	0.00000000e+00	mut
949	2.28125000e+00	T47D	nut	Division	1.32862903e+00	       NaN	2.90000000e+01	2.00000000e+00	1.00000000e+00	mut
950	2.40625000e+00	T47D	nut	Not complete	2.00259217e+00	       NaN	2.90000000e+01	3.00000000e+00	1.00000000e+00	mut
951	2.60416667e+00	T47D	nut	Division	       NaN	       NaN	3.00000000e+01	1.00000000e+00	0.00000000e+00	mut
952	3.54166667e-01	T47D	nut	Not complete	       NaN	       NaN	3.00000000e+01	2.00000000e+00	1.00000000e+00	mut
953	3.54166667e-01	T47D	nut	Not complete	       NaN	       NaN	3.00000000e+01	3.00000000e+00	1.00000000e+00	mut
954	1.77083333e+00	T47D	nut	Division	1.16359447e+00	       NaN	3.10000000e+01	1.00000000e+00	0.00000000e+00	mut
955	1.18750000e+00	T47D	nut	Not complete	       NaN	       NaN	3.10000000e+01	2.00000000e+00	1.00000000e+00	mut
956	1.18750000e+00	T47D	nut	Not complete	       NaN	       NaN	3.10000000e+01	3.00000000e+00	1.00000000e+00	mut
957	2.17708333e+00	T47D	nut	Division	1.46025346e+00	       NaN	3.20000000e+01	1.00000000e+00	0.00000000e+00	mut
958	2.29166667e-01	T47D	nut	Not complete	       NaN	       NaN	3.20000000e+01	2.00000000e+00	1.00000000e+00	mut
959	7.81250000e-01	T47D	nut	Not complete	       NaN	       NaN	3.20000000e+01	3.00000000e+00	1.00000000e+00	mut
960	1.70833333e+00	T47D	nut	Apoptosis	9.93087558e-01	       NaN	3.30000000e+01	1.00000000e+00	0.00000000e+00	mut
961	2.60416667e-01	T47D	nut	Division	       NaN	       NaN	3.40000000e+01	1.00000000e+00	0.00000000e+00	mut
962	2.39583333e+00	T47D	nut	Division	2.21418971e+00	       NaN	3.40000000e+01	2.00000000e+00	1.00000000e+00	mut
963	4.68750000e-01	T47D	nut	Lost cell	       NaN	       NaN	3.40000000e+01	3.00000000e+00	1.00000000e+00	mut
964	4.16666667e-01	T47D	nut	Division	       NaN	       NaN	3.50000000e+01	1.00000000e+00	0.00000000e+00	mut
965	2.41666667e+00	T47D	nut	Division	2.12706413e+00	       NaN	3.50000000e+01	2.00000000e+00	1.00000000e+00	mut
966	2.54166667e+00	T47D	nut	Not complete	2.26531298e+00	       NaN	3.50000000e+01	3.00000000e+00	1.00000000e+00	mut
967	8.33333334e-02	T47D	nut	Division	       NaN	       NaN	3.60000000e+01	1.00000000e+00	0.00000000e+00	mut
968	2.27083333e+00	T47D	nut	Division	1.94830069e+00	       NaN	3.60000000e+01	2.00000000e+00	1.00000000e+00	mut
969	2.41666667e+00	T47D	nut	Division	1.93505184e+00	       NaN	3.60000000e+01	3.00000000e+00	1.00000000e+00	mut
970	2.96875000e+00	T47D	nut	Apoptosis	1.36958525e+00	       NaN	3.70000000e+01	1.00000000e+00	0.00000000e+00	mut
971	1.11458333e+00	T47D	nut	Division	4.93548387e-01	       NaN	3.80000000e+01	1.00000000e+00	0.00000000e+00	mut
972	1.57291667e+00	T47D	nut	Not complete	1.01094470e+00	       NaN	3.80000000e+01	2.00000000e+00	1.00000000e+00	mut
973	1.77083333e+00	T47D	nut	Division	1.37960829e+00	       NaN	3.80000000e+01	3.00000000e+00	1.00000000e+00	mut
974	9.79166667e-01	T47D	nut	Division	5.67972350e-01	       NaN	3.90000000e+01	1.00000000e+00	0.00000000e+00	mut
975	1.82291667e+00	T47D	nut	Division	1.20108487e+00	       NaN	3.90000000e+01	2.00000000e+00	1.00000000e+00	mut
976	1.59375000e+00	T47D	nut	Division	1.01087750e+00	       NaN	3.90000000e+01	3.00000000e+00	1.00000000e+00	mut
977	1.14583333e-01	T47D	nut	Division	       NaN	       NaN	4.00000000e+01	1.00000000e+00	0.00000000e+00	mut
978	2.42708333e+00	T47D	nut	Division	1.92453917e+00	       NaN	4.00000000e+01	2.00000000e+00	1.00000000e+00	mut
979	3.43750000e-01	T47D	nut	Nil	       NaN	       NaN	4.00000000e+01	3.00000000e+00	1.00000000e+00	mut
980	6.45833333e-01	T47D	nut	Division	       NaN	       NaN	4.10000000e+01	1.00000000e+00	0.00000000e+00	mut
981	2.31250000e+00	T47D	nut	Not complete	       NaN	       NaN	4.10000000e+01	2.00000000e+00	1.00000000e+00	mut
982	2.18750000e+00	T47D	nut	Division	1.36160714e+00	       NaN	4.10000000e+01	3.00000000e+00	1.00000000e+00	mut
983	2.08333334e-02	T47D	nut	Division	       NaN	       NaN	4.20000000e+01	1.00000000e+00	0.00000000e+00	mut
984	2.03125000e+00	T47D	nut	Division	1.35411866e+00	       NaN	4.20000000e+01	2.00000000e+00	1.00000000e+00	mut
985	1.89583333e+00	T47D	nut	Division	1.39501728e+00	       NaN	4.20000000e+01	3.00000000e+00	1.00000000e+00	mut
986	1.58333333e+00	T47D	nut	Division	1.07096774e+00	       NaN	4.30000000e+01	1.00000000e+00	0.00000000e+00	mut
987	1.37500000e+00	T47D	nut	Not complete	9.93231567e-01	       NaN	4.30000000e+01	2.00000000e+00	1.00000000e+00	mut
988	0.00000000e+00	T47D	nut	Lost cell	       NaN	       NaN	4.30000000e+01	3.00000000e+00	1.00000000e+00	mut
989	9.06250000e-01	T47D	nut	Division	3.32949309e-01	       NaN	4.40000000e+01	1.00000000e+00	0.00000000e+00	mut
990	1.19791667e+00	T47D	nut	Division	7.45161290e-01	       NaN	4.50000000e+01	1.00000000e+00	0.00000000e+00	mut
991	1.76041667e+00	T47D	nut	Not complete	1.39950077e+00	       NaN	4.50000000e+01	2.00000000e+00	1.00000000e+00	mut
992	1.42708333e+00	T47D	nut	Division	1.03682796e+00	       NaN	4.50000000e+01	3.00000000e+00	1.00000000e+00	mut
993	1.42708333e+00	T47D	nut	Division	9.31451613e-01	       NaN	4.60000000e+01	1.00000000e+00	0.00000000e+00	mut
994	1.53125000e+00	T47D	nut	Not complete	       NaN	       NaN	4.60000000e+01	2.00000000e+00	1.00000000e+00	mut
995	1.53125000e+00	T47D	nut	Not complete	1.45743088e+00	       NaN	4.60000000e+01	3.00000000e+00	1.00000000e+00	mut
996	1.53125000e+00	T47D	nut	Division	9.12442396e-01	       NaN	4.70000000e+01	1.00000000e+00	0.00000000e+00	mut
997	1.42708333e+00	T47D	nut	Not complete	       NaN	       NaN	4.70000000e+01	2.00000000e+00	1.00000000e+00	mut
998	1.42708333e+00	T47D	nut	Not complete	       NaN	       NaN	4.70000000e+01	3.00000000e+00	1.00000000e+00	mut
999	1.77083333e+00	T47D	nut	Division	1.40322581e+00	       NaN	4.80000000e+01	1.00000000e+00	0.00000000e+00	mut
1000	1.18750000e+00	T47D	nut	Not complete	       NaN	       NaN	4.80000000e+01	2.00000000e+00	1.00000000e+00	mut
1001	1.18750000e+00	T47D	nut	Not complete	       NaN	       NaN	4.80000000e+01	3.00000000e+00	1.00000000e+00	mut
1002	1.66666667e+00	T47D	nut	Division	1.13594470e+00	       NaN	4.90000000e+01	1.00000000e+00	0.00000000e+00	mut
1003	1.29166667e+00	T47D	nut	Not complete	       NaN	       NaN	4.90000000e+01	2.00000000e+00	1.00000000e+00	mut
1004	1.29166667e+00	T47D	nut	Not complete	       NaN	       NaN	4.90000000e+01	3.00000000e+00	1.00000000e+00	mut
1005	2.15625000e+00	T47D	nut	Division	1.52361751e+00	       NaN	5.00000000e+01	1.00000000e+00	0.00000000e+00	mut
1006	8.02083333e-01	T47D	nut	Not complete	       NaN	       NaN	5.00000000e+01	2.00000000e+00	1.00000000e+00	mut
1007	8.02083333e-01	T47D	nut	Not complete	       NaN	       NaN	5.00000000e+01	3.00000000e+00	1.00000000e+00	mut
1008	1.81250000e+00	T47D	nut	Division	1.43087558e+00	       NaN	5.10000000e+01	1.00000000e+00	0.00000000e+00	mut
1009	1.14583333e+00	T47D	nut	Not complete	       NaN	       NaN	5.10000000e+01	2.00000000e+00	1.00000000e+00	mut
1010	1.14583333e+00	T47D	nut	Not complete	       NaN	       NaN	5.10000000e+01	3.00000000e+00	1.00000000e+00	mut
